X,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm,Md,No,Lr,Rf,Db,Sg,Bh,Hs,Mt,Ds,Rg,Cn,Nh,Fl,Mc,Lv,Ts,Og
0.0,7152.338999999995,0.021000000000000005,11437.290250000126,3864.784999999989,15208.38925000012,12195.477750000036,16300.229500000023,177267.99075000003,7911.684000000017,7.441999999999993,6288.676000000015,8318.666250000038,43425.935749999975,91511.1192499998,54617.169999999984,40368.74200000004,4716.70400000003,0.7945,3009.0785000000164,4514.008250000021,558.4177499999948,3111.5962500000105,8073.974750000083,3402.755000000012,8854.429250000034,20813.771999999968,9351.934500000054,7139.415500000045,15234.008250000023,17228.79825000011,23894.766250000088,27350.48600000008,10884.095250000068,13653.755250000078,2189.967499999996,1.4789999999999992,1063.7542499999909,1971.5349999999967,1686.6490000000058,1305.980249999995,1874.7552500000052,8088.772000000067,292.40549999999973,1594.2237499999926,2075.3599999999988,2314.6225000000204,4818.255000000038,4692.989000000023,7904.494500000066,11057.592250000149,6191.7055000000555,4273.823250000029,2052.6824999999944,37.10900000000002,1223.3044999999902,1684.9867499999966,1854.8617500000032,1109.1014999999904,812.9559999999894,1071.7617499999878,1.246,667.3012499999901,666.0944999999916,1036.69024999999,707.1827499999897,518.1819999999949,669.3844999999914,635.6679999999909,273.58174999999807,683.6717499999904,405.11224999999604,388.149249999997,999.5182499999869,2795.440500000018,1141.6462499999955,508.849249999999,1206.0509999999936,1623.8599999999988,1367.7607499999967,2067.615750000006,871.9604999999915,1474.9097499999987,2392.9730000000036,3.1295,0.0,0.0,0.0,0.004,2.0669999999999997,162.91399999999962,2.5984999999999974,464.68474999999404,41.31700000000007,99.6760000000001,10.213000000000003,15.6755,6.5264999999999995,12.898000000000001,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20534.404250000003,0.021000000000000005,6409.53275000004,475.02824999999785,3891.525250000016,10429.523500000014,11541.746250000007,188588.71800000072,7549.6844999999985,16.096999999999987,8464.682999999999,7316.5277500000275,9256.724500000035,7045.6110000000035,5649.396500000019,22838.58400000007,5290.343250000025,1.4634999999999991,4420.938000000024,7202.8070000000125,1218.516749999993,4284.333750000015,2585.507499999996,2457.0777499999945,10887.459250000038,13223.52649999999,6158.383500000021,4717.998250000012,20249.708749999976,3658.1730000000143,4169.583250000007,4376.922999999997,2981.65075,11224.332000000071,2839.1402500000086,2.4089999999999994,1513.4192499999888,3135.842250000008,2534.7820000000183,1923.5920000000053,3202.4992500000285,4066.5350000000344,164.87799999999996,1993.7934999999925,1742.3334999999931,2579.7015000000147,3604.256250000024,2011.9800000000014,3157.964750000012,3278.183250000023,6461.899000000062,6095.6992500000515,3689.557000000017,78.228,1827.823249999992,4179.665500000024,2387.039999999999,1364.480750000001,1234.1897499999973,1477.629750000001,0.05,1052.0824999999884,1061.916499999987,1628.732749999997,1255.62999999999,1002.5889999999899,1196.9109999999935,1127.3277499999913,586.852749999995,1133.419999999993,677.6834999999934,807.9769999999925,1632.8252499999978,1868.4810000000011,907.5272499999937,573.6889999999964,954.7339999999926,1842.380750000002,1630.5597499999963,1928.7850000000074,1037.2397499999906,2760.191000000017,3919.2010000000264,1.4714999999999985,0.0,0.0,0.0,0.004,0.1625,210.31199999999862,9.174000000000003,1265.8602499999945,153.4835000000002,151.8100000000001,19.446000000000005,25.62650000000001,11.692499999999999,22.460499999999996,0.024000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20389.24749999997,0.021000000000000005,8980.661250000057,1517.8317499999991,7457.075000000044,11923.403000000035,13913.791999999974,206588.7800000005,8530.892750000025,13.602500000000004,8938.770750000047,8087.7550000000165,19475.52600000004,33221.8315,21700.01425000008,31381.577250000086,5912.04150000003,1.0554999999999997,4605.957000000033,6999.446250000036,1099.0242499999902,4483.129750000025,4578.784500000029,2787.2492500000035,10310.505250000053,15724.57849999998,7343.577250000018,5792.181250000025,18470.860500000006,7821.261750000021,10761.478750000073,12793.970000000072,6027.67175000002,13666.29700000007,2984.5672500000137,1.9969999999999992,1571.2759999999882,3143.262500000007,2386.8892500000156,1981.090500000004,3141.7202500000244,5857.571250000049,210.2759999999998,1994.0544999999884,2038.4187499999969,2541.4820000000104,4361.941000000025,3064.15875000002,4852.745500000028,6238.39000000003,7131.176250000035,6432.49650000005,3728.556000000022,73.41725,1882.8274999999906,3776.242750000015,2590.480500000007,1583.9685000000036,1266.4259999999958,1505.7272500000001,0.674,1025.8124999999873,1087.902749999985,1634.4972499999974,1114.6754999999903,918.3759999999902,1123.2757499999916,1116.967999999991,532.0962499999957,1114.570999999992,646.3767499999946,784.5207499999926,1629.142999999998,2451.730500000008,992.9887499999921,608.4674999999963,1168.8559999999948,1928.3602500000043,1715.9790000000016,2284.2102500000124,1144.731249999993,2784.0222500000154,4187.297000000024,2.2224999999999993,0.0,0.0,0.0,0.004,1.6255,221.03999999999874,8.430500000000002,1168.8682499999936,139.0490000000002,162.35750000000016,23.204500000000003,26.137500000000006,11.264500000000002,20.832999999999995,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9148.858000000015,0.021000000000000005,8229.01725000006,1510.3077499999993,7238.157750000036,7862.106000000023,11751.112749999997,182913.92175000027,7451.623500000032,10.942000000000007,7655.241249999999,6654.021000000036,17923.864000000005,33765.3677499999,22223.421999999988,30370.964249999954,5087.129750000043,0.8364999999999998,3975.37900000002,5874.570500000011,919.7952499999892,3758.193750000019,4324.7942500000245,2262.8522499999867,7773.5195000000085,12359.523249999937,5924.983750000023,4859.050750000022,13650.44525000001,7407.723250000065,10478.919750000105,12832.089750000112,5870.908250000036,12828.532500000107,2510.8607500000053,0.7989999999999995,1374.1784999999888,2827.235250000007,2060.8135000000143,1697.9015000000047,2584.0950000000125,5323.69950000004,150.43900000000008,1598.1722499999933,1702.2249999999929,2052.7397500000125,3716.7280000000264,2868.19275000001,4526.503500000018,6078.629500000045,6503.76225000007,5543.63075000007,2947.932250000004,43.10850000000005,1607.604249999989,3058.8310000000133,2356.1075000000033,1427.0745000000022,1151.427499999993,1368.2354999999936,0.6960000000000001,944.549249999988,963.0567499999866,1492.7829999999958,1009.4997499999864,819.9194999999908,1008.1577499999885,974.2434999999872,460.988249999997,980.4494999999879,565.3664999999951,686.057999999993,1320.7369999999923,2263.837250000004,711.4122499999937,484.86824999999874,970.4657499999919,1464.455499999999,1237.934999999993,1911.6042500000044,1067.8267499999913,2622.7607500000145,3864.476000000024,2.2595,0.0,0.0,0.0,0.004,1.6735,198.93599999999878,7.606500000000004,928.9012499999861,108.5332500000002,138.2717500000001,20.151000000000003,20.825000000000014,8.6065,15.255000000000003,0.35400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16833.0695,0.021000000000000005,2631.5480000000066,322.34224999999924,6083.38625000005,6494.173000000036,6154.885750000021,76915.98550000016,5639.119250000031,6.658999999999998,3852.6187500000174,1296.9064999999955,3398.426000000001,7137.4685000000045,4801.462000000008,10664.767000000003,3137.4660000000113,0.6555,2631.0260000000058,3401.6042500000144,345.5364999999973,1518.2527500000022,2140.801000000002,581.2854999999922,1802.9940000000008,3061.4152500000014,1359.5439999999983,1640.6550000000018,3752.7349999999997,2033.0572499999962,3491.5990000000174,5199.285000000018,2202.707749999994,5393.650750000048,1286.2952499999915,3.641,837.1109999999895,2051.1839999999966,689.2767499999903,729.6999999999875,1417.457000000001,2171.979499999997,65.14800000000005,377.6177499999979,655.3562499999939,515.2227499999954,1549.1082499999995,869.2909999999865,1291.6322499999962,2303.4997500000177,2127.4917499999956,2466.053500000011,1453.6002499999972,82.78050000000002,995.164999999987,1665.5322500000004,1840.4087499999976,755.5457499999882,541.098999999991,713.7344999999896,0.010000000000000005,442.65974999999406,521.9232499999937,679.6862499999897,490.5749999999933,437.40474999999486,462.8472499999944,449.91349999999386,206.14299999999884,391.2599999999959,209.17999999999918,338.30049999999693,635.246749999991,780.7587499999909,305.6487499999983,134.3990000000004,374.05424999999764,524.4744999999962,533.0982499999928,646.7657499999935,796.3657499999916,1984.8582500000055,2576.1222500000017,1.1239999999999986,0.0,0.0,0.0,0.004,0.009500000000000001,176.3705000000003,12.358499999999996,616.0642499999907,31.104749999999996,72.66900000000007,4.0594999999999954,2.7580000000000005,0.03450000000000002,0.055000000000000035,0.010000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10897.691000000037,0.021000000000000005,3982.9480000000285,450.1809999999974,5352.742750000026,6587.12900000003,7344.64800000003,80455.39174999998,6046.079250000028,7.333999999999999,5408.847000000019,2980.518500000019,5536.785999999999,7955.311000000057,6806.336500000022,18624.31299999994,4094.9280000000313,1.0324999999999993,2769.3380000000097,4546.334000000019,808.5507499999908,4834.582750000031,4141.722750000023,1493.4479999999874,4720.993000000025,7309.720000000032,2471.6142500000137,2071.420500000003,10325.156000000034,2591.234250000025,2796.4175000000123,3455.667500000008,2690.9077500000008,9381.919000000058,1781.299749999992,4.781,892.3824999999885,2321.0920000000074,1104.6164999999876,1591.4929999999924,4399.565500000051,4880.682500000045,135.90450000000004,812.6627499999883,916.0267499999889,568.8789999999942,1884.1024999999988,1408.0997499999924,1642.4762500000022,2465.3400000000206,4405.1010000000315,4256.371500000039,2636.4900000000102,143.17849999999999,1016.1407499999868,1710.257999999999,1970.9507500000007,1112.05224999999,690.912999999989,877.2509999999878,0.010000000000000005,561.9389999999921,757.4369999999889,1152.115499999992,786.2692499999888,650.9609999999909,799.588249999989,802.176499999988,345.7902499999974,783.5067499999884,382.8372499999958,640.7444999999936,1740.9512499999983,2063.138249999995,1133.956499999992,328.4109999999996,470.1672499999975,655.3647499999938,540.6262499999931,1013.0064999999884,952.7482499999901,2608.723000000018,4626.350250000054,2.004,0.0,0.0,0.0,0.004,0.009500000000000001,221.4184999999993,5.620000000000004,1099.3722499999924,46.467000000000006,84.78450000000005,3.9154999999999984,6.498,0.03450000000000002,0.055000000000000035,0.010000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20631.350250000043,0.021000000000000005,4433.466000000035,548.2359999999965,5965.981750000035,9597.508000000042,9526.10150000002,112846.96774999997,7232.68450000003,7.169499999999998,5792.552500000018,2877.4330000000214,6200.902250000013,9993.726250000027,8066.541500000024,19736.47774999999,4712.141750000025,1.2644999999999997,3024.6292500000195,4670.7797500000215,782.38174999999,4556.892500000027,4438.727000000036,1504.9912499999864,4918.831000000018,7434.930000000005,2717.857750000022,2374.842250000001,10281.894750000038,3242.0455000000316,3946.257250000025,4675.443250000018,2916.68075000001,9589.777750000065,1900.849249999994,5.701,978.047499999989,2411.9767500000107,1107.264749999987,1547.1984999999938,3969.3445000000397,4781.928750000055,141.29800000000006,928.5989999999862,1115.4182499999872,620.5979999999921,2321.3802500000083,1490.3812499999926,1935.640750000002,2818.4227500000206,3721.419000000029,4034.323000000036,2558.683500000008,105.006,1124.254499999987,1848.4492500000006,2058.434999999997,1159.214999999991,703.3774999999894,921.7162499999857,0.010000000000000005,561.7237499999917,778.2194999999878,1168.297999999992,803.4052499999888,664.2332499999908,813.2382499999887,804.9824999999884,347.69399999999763,764.3299999999896,398.3687499999955,666.6259999999925,1636.606999999999,1960.3997499999937,1039.4707499999906,335.9409999999995,564.2167499999952,719.7584999999932,648.5572499999911,1160.9427499999952,1048.2262499999904,2230.2532500000107,3760.298000000017,2.2705000000000024,0.0,0.0,0.0,0.004,0.009500000000000001,227.22849999999934,7.076000000000003,1014.341999999987,50.517000000000046,96.79950000000012,3.3089999999999953,5.61,0.03450000000000002,0.055000000000000035,0.010000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20362.96650000001,5.926999999999999,5658.041750000019,855.1497499999955,9310.445250000079,9895.267250000003,9986.884750000025,114569.01950000023,9293.755250000051,4.378749999999997,8512.194750000035,8214.844500000008,16500.789499999984,12496.953999999996,8194.682000000012,11120.72850000004,3910.482000000017,1.8284999999999998,4151.295000000009,6612.364250000029,1290.2837499999973,7178.435500000004,5290.8010000000295,5630.651749999983,12297.007500000029,23588.750500000082,9983.048000000037,9898.39000000006,8003.185750000025,4771.420000000031,5487.828250000041,4727.041500000018,2875.386000000002,5515.927000000008,1343.0564999999929,5.898,1403.425499999987,3069.674750000014,2520.0497500000242,2097.5627499999982,4361.059250000012,3721.6110000000135,280.41449999999986,2046.226249999996,1261.8034999999945,1244.8409999999924,3033.6482500000197,2541.135750000014,2895.7215000000206,3487.3842500000123,3790.390500000008,3762.6452499999937,1817.1894999999954,63.40650000000008,1561.1194999999884,3058.3422500000247,3987.092500000006,1954.039750000003,1366.050499999992,1854.1897499999966,4.958,1103.8934999999922,1100.2279999999882,2031.9999999999945,981.8504999999884,1057.0927499999882,1091.1302499999936,1240.7547499999905,597.624499999996,1305.3339999999962,751.8352499999946,612.4332499999953,2147.139249999995,2011.9529999999943,1451.1384999999946,857.4009999999975,1136.9862499999963,1218.8282499999905,1458.4707499999943,1308.097249999997,1101.5909999999942,2489.5992500000034,3825.3317500000107,7.723999999999997,0.0,0.0,0.0,0.404,0.009500000000000001,399.06849999999736,3.0534999999999974,1147.383749999992,73.68350000000015,168.25000000000026,28.128500000000003,16.922000000000008,10.312500000000002,15.646,4.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16267.993250000029,4.1845,11336.863750000104,463.62849999999804,7031.556500000025,13106.220500000001,11474.175500000045,101100.21674999986,7426.818250000016,4.084499999999998,12914.08750000003,25377.907000000097,29783.813750000012,10058.934750000026,8061.105250000018,16234.818000000016,4393.516750000018,3.0855,4960.376500000019,10396.332250000063,4083.689000000025,25399.32049999997,10377.340250000041,14185.827750000046,30756.91075000003,49199.48299999994,17327.44900000005,14824.439750000061,12567.955500000067,7111.858250000059,7504.530250000043,5109.345500000028,4098.838000000023,8654.394250000047,1695.2874999999894,7.353,1548.3957499999865,3423.088250000014,4680.071750000048,6264.5612500000725,11902.616000000024,6749.008500000037,311.50199999999995,5411.126500000017,2725.0025000000087,1751.8875000000019,3490.3197500000147,5648.237500000055,6452.685000000059,6535.26575000003,9494.903750000049,7936.673500000027,3101.4802500000073,123.95750000000001,1687.138249999984,3133.721500000021,4201.653500000011,2655.671750000034,1960.4789999999987,2284.5165000000025,9.208999999999998,1520.5597499999978,1692.1054999999963,3493.3580000000384,1667.9217499999957,1724.0129999999988,2113.909,2429.0945000000142,1304.9892499999992,3157.976500000022,1689.7807499999979,1475.2614999999937,6228.584000000027,5406.383250000014,1776.5504999999935,1693.2564999999938,2631.688749999994,2103.86425,1227.8012499999897,2103.2032500000055,1457.0339999999928,4076.258750000012,7565.865250000046,32.69550000000001,0.0,0.0,0.0,2.0020000000000007,0.009500000000000001,446.04099999999687,14.887499999999994,2783.507000000009,206.4787500000002,242.6102499999999,49.12,40.18400000000001,22.877499999999994,28.0375,8.430000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11263.913250000034,2.343,7276.50525000005,365.061499999999,7606.970750000032,8452.903250000008,8129.536250000016,79068.30899999992,6261.026750000005,3.3437500000000013,10281.793000000032,14181.027000000038,17131.33324999999,9658.568000000007,7876.00675000001,13793.860500000066,3599.563500000006,2.2775000000000003,4456.832250000026,9249.481500000049,2471.8225000000134,14237.012500000032,6706.106250000042,7641.173250000062,17134.475250000007,27554.176499999965,9910.921500000033,8472.737500000036,7502.473750000019,4428.635750000033,4883.700500000035,4419.581750000031,3284.9915000000124,7110.81550000004,1399.694499999993,6.361000000000001,1418.8139999999887,3485.4407500000198,3503.252750000032,3650.0385000000274,7670.109500000024,4816.970000000024,220.6652500000001,2971.6890000000003,1881.0802499999966,1182.4599999999912,2591.066250000011,3399.4562500000347,3896.0352500000295,4261.093250000017,6222.524750000024,5447.177250000044,2289.7952499999974,102.20300000000003,1507.476999999987,3113.2377500000243,4127.568000000009,2168.194250000018,1713.438499999998,2201.068000000006,6.295999999999999,1318.3402500000018,1515.4339999999947,3017.1550000000307,1354.4937499999942,1346.8102499999918,1591.9502499999971,1762.0399999999975,895.908749999993,2169.646500000011,1155.044999999995,951.9412499999922,4022.4195000000104,3473.2230000000204,1187.0044999999964,1003.8147499999965,1621.796999999995,1292.7357499999932,875.0464999999912,1542.90525,1188.951999999992,3488.251750000017,5700.116250000048,19.913499999999996,0.0,0.0,0.0,1.0039999999999998,0.009500000000000001,366.7339999999972,8.373500000000003,2003.607500000006,151.89700000000025,209.97824999999963,39.8755,26.29650000000001,14.427000000000001,19.115999999999996,5.774000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10808.474750000047,0.463,2883.339500000015,443.3129999999985,5422.114000000036,6694.58500000003,6361.621500000018,86007.61900000005,6118.00075000003,3.9535000000000013,4761.514250000017,3595.4432500000325,6966.690000000009,11598.584500000037,6924.125750000024,9925.826000000023,2618.172000000009,0.16350000000000003,3156.553500000011,6279.967000000031,633.0342499999921,2763.5242500000104,1812.8694999999902,1358.0087499999859,3526.5220000000136,7246.179750000014,2662.2247500000235,2978.623749999996,3571.102250000016,1979.1302499999947,3810.594500000019,5340.227000000039,2136.500999999986,4814.685750000025,1068.2337499999921,2.6689999999999996,1160.2297499999902,2759.1335000000095,1595.7452500000068,1532.365249999996,1662.4932500000036,1919.9192499999895,90.89300000000003,762.3079999999892,639.2297499999942,610.2804999999934,1676.3532500000017,1329.6392499999884,1522.8770000000018,2764.707750000014,2817.328000000015,2308.9027500000034,1538.5274999999938,66.79600000000005,1160.5037499999855,2374.8280000000104,2469.1445000000076,1068.1652499999889,810.7379999999893,1221.1692499999901,0.718,713.5314999999887,936.8972499999851,1131.5402499999902,597.6709999999885,719.1944999999902,690.238749999991,745.6817499999887,355.82849999999706,723.1409999999898,422.60824999999573,533.1254999999956,1171.203499999991,1040.3084999999878,564.3442499999948,228.63350000000005,501.4162499999974,633.4354999999929,654.218999999992,846.98874999999,755.3134999999919,2077.2630000000095,2786.115250000012,0.02450000000000001,0.0,0.0,0.0,0.004,0.7914999999999999,247.06999999999857,7.866500000000003,1735.466000000007,190.3832500000001,104.95500000000011,10.355500000000008,10.774000000000003,3.3945,8.8365,0.010000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16566.798250000058,0.30500000000000005,3342.2910000000197,409.630999999998,6648.598250000018,9830.461500000041,8187.521500000013,107465.03650000002,7250.449750000021,4.336999999999997,5495.4997500000045,5560.289750000044,7469.645250000027,9621.46825000003,6741.652750000011,10704.682000000015,3128.431750000014,0.17250000000000001,3551.430500000023,7858.8722500000495,914.2639999999872,4260.010000000024,2440.722499999996,1871.1197499999848,4623.727000000012,9349.147750000002,3135.7072500000245,3406.3910000000033,4414.456250000013,2087.4649999999997,3737.642750000023,5396.1452500000405,2464.693999999999,5180.402500000045,1355.9407499999902,2.4029999999999996,1300.9619999999884,3209.6722500000205,1986.2640000000135,2079.6515000000036,2390.098000000021,2373.807500000006,91.31700000000005,1085.2364999999845,692.040999999993,614.4384999999935,1876.9367499999978,1388.4797499999913,1674.4727500000024,2766.9262500000227,3516.6297500000205,2793.9470000000147,1995.4517499999977,92.22899999999998,1286.8472499999882,2740.119750000017,3011.3737500000207,1343.9149999999986,1044.7442499999888,1512.349499999994,0.85,920.646999999987,1215.3507499999873,1472.559249999995,761.136999999986,935.0279999999877,915.0894999999895,986.8899999999862,482.0929999999957,982.5244999999895,544.754999999995,732.5694999999931,1672.8367499999977,1375.1869999999892,617.4059999999936,318.67524999999944,626.6289999999946,654.1879999999926,657.7764999999921,1108.3627499999925,856.4372499999902,2467.409500000026,3308.0007500000106,0.02450000000000001,0.0,0.0,0.0,0.004,0.8854999999999998,280.23049999999824,11.025999999999994,2788.481500000043,350.19499999999937,144.1220000000003,14.268500000000008,13.899500000000003,4.25,10.272000000000002,0.010000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1344.6284999999957,3.2979999999999987,2424.7652500000095,289.49325000000005,1307.9467499999935,998.2719999999962,2001.8617500000003,7300.246499999985,699.3034999999941,1.577499999999999,2648.024250000004,3417.8620000000187,5527.637500000007,7023.914000000018,2529.5655000000024,1596.1607499999973,742.2279999999953,0.326,1478.873749999993,5515.50675000002,586.3267499999946,2593.622750000006,1257.9432499999918,1161.1392499999877,4722.290250000009,6088.556750000011,3229.5365000000115,3160.9510000000073,2924.5035000000094,1518.9844999999873,3149.499000000016,2392.9307500000054,958.3714999999925,721.9642499999939,276.27299999999815,1.8649999999999993,519.356249999997,1474.0954999999994,4185.449000000012,2069.1452499999937,1189.3072499999969,1208.8452499999912,104.68150000000006,672.7812499999933,591.5177499999992,1010.49549999999,930.8147499999911,778.1649999999904,1137.6944999999967,2365.725000000006,1074.53749999999,653.8362499999929,433.309749999997,21.30799999999998,684.7059999999926,1440.256249999998,1985.4779999999969,2515.990000000018,946.1032499999886,1717.346250000002,2.0460000000000003,813.57799999999,918.0502499999911,1703.2505000000015,748.4022499999896,573.1289999999944,592.9587499999936,707.7309999999922,314.40299999999894,793.194749999994,642.6349999999948,386.7049999999981,592.508249999994,768.7564999999918,210.26349999999942,270.78600000000006,392.2149999999996,642.0187499999954,673.7747499999933,476.9307499999966,781.3287499999925,836.4919999999934,1639.4707499999954,1.903499999999999,0.0,0.0,0.0,2.0,2.2952500000000002,280.06499999999926,29.432750000000002,694.2804999999909,60.049750000000046,70.40975000000012,17.174750000000007,18.37575,6.58525,2.539999999999999,0.010000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14487.952500000025,2.0919999999999996,5798.989250000036,617.2354999999968,6506.224750000032,8037.850250000012,8261.606500000029,120818.12275000001,8467.251000000053,12.243500000000008,8836.81175000002,8123.395500000044,11332.143500000006,12015.084750000036,7589.737250000001,9532.780249999993,3968.8832500000217,1.0064999999999997,5220.365000000032,11757.44250000006,1245.9014999999904,5938.896750000016,3681.737000000015,2872.7062499999984,10031.015500000034,19257.637499999964,7599.493000000046,6462.683250000021,7897.012750000012,3863.6182500000377,5392.197000000043,5286.537250000043,3284.718500000003,4382.739000000017,1471.257499999989,5.2010000000000005,1776.782749999986,5301.190750000043,4276.012250000026,2894.8030000000213,3404.2560000000285,2635.546250000003,129.8560000000001,1453.1899999999894,1300.1759999999945,1459.6814999999997,3106.496750000013,1818.0267499999948,2418.2442500000143,4197.962750000038,4361.1927500000265,3013.2015000000133,1867.8524999999954,94.25399999999998,1911.040749999987,4439.337750000019,5608.518500000047,3202.1537500000363,2217.152750000009,3347.123250000034,1.075,1833.094000000009,1935.730500000001,2614.1800000000203,1509.9277499999932,1402.8442499999937,1323.1942499999955,1570.7704999999985,758.9282499999933,1598.5132500000009,968.7042499999932,728.4102499999943,1814.454250000001,1657.413499999998,554.2089999999957,517.2652499999989,927.420249999992,1364.8447499999932,1201.201499999992,1481.6665000000057,1268.1129999999946,2911.38300000002,4354.647500000039,0.9174999999999993,0.0,0.0,0.0,2.066,4.5435,557.4104999999943,32.10150000000001,2236.385250000017,234.39000000000016,150.87050000000016,39.66249999999998,25.71799999999999,4.4745,7.5230000000000015,0.010000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8086.682750000022,0.021000000000000005,1093.330999999992,399.701749999999,2649.9015000000013,4099.149750000017,3840.1877500000096,74562.87524999997,4805.2300000000105,2.564500000000001,1772.590500000001,1101.597999999995,2927.826999999996,3704.879249999991,2853.442999999996,3953.892249999995,1899.3397499999915,0.6315,1554.0702500000016,2018.714500000001,182.37749999999994,947.4937499999967,794.6717499999908,387.6372499999968,1000.5412499999952,4391.370749999996,2060.9805000000015,1828.2334999999985,2316.092750000005,1106.4694999999879,1611.42249999999,1807.39575,776.1227499999959,1663.992499999993,692.5549999999948,2.1790000000000003,583.1937499999941,1187.1479999999933,476.59799999999393,339.7709999999955,612.6894999999921,813.0527499999932,22.417000000000016,287.8092499999994,402.3927499999988,405.7762499999969,850.6997499999922,601.4807499999913,592.4664999999945,1106.481249999993,1119.766499999993,751.9434999999924,552.9844999999948,18.476000000000024,720.5182499999922,1443.4779999999948,1539.3760000000009,392.72124999999403,429.6139999999938,508.31124999999423,0.010000000000000005,259.7972499999971,298.7447499999977,407.5119999999945,242.68124999999856,232.91199999999841,209.93549999999843,228.0897499999985,127.1520000000004,223.9609999999983,122.46800000000076,128.00524999999993,288.94049999999766,296.6254999999982,204.5507500000005,73.60825000000011,246.66049999999973,283.67649999999844,357.9317499999959,289.17424999999713,381.2259999999968,701.2049999999929,797.9842499999897,0.02450000000000001,0.0,0.0,0.0,0.004,0.3045,89.82175000000042,1.6969999999999978,329.43899999999553,31.984249999999967,33.95949999999999,6.479999999999999,1.6464999999999983,0.03450000000000002,1.9379999999999988,0.10800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
