pairs,sub
Bi Co,0.9983291902885466
Bi Cr,0.9985062524662173
Bi Cs,0.9977771369837772
Bi Cu,0.9974665371197402
Bi Dy,0.9971503815995175
Bi Er,0.997626102087636
Bi Eu,0.9978861115810354
Bi F,0.9965524474246539
Bi Fe,0.9985478812041816
Bi Ga,0.9987097869308315
Bi Gd,0.997751357224594
Bi Ge,0.9979751005370258
Bi H,0.9972938803316459
Bi Hf,0.9979824251066451
Bi Hg,0.997553402892454
Bi Ho,0.9977471393790582
Bi I,0.9953587032855193
Bi In,0.9901619966937545
Bi Ir,0.9973534609601515
Bi K,0.9964477126322919
Bi La,0.9987584576840947
Bi Li,0.9983585467085815
Bi Lu,0.9975273323024305
Bi Mg,0.9986394448697327
Bi Mn,0.997742836802734
Bi Mo,0.9980138660729206
Bi N,0.9969142934889603
B In,0.9904749788081427
Bi Na,0.9978998041261838
Bi Nb,0.9972541942644175
Bi Nd,0.9988148591664602
Bi Ni,0.9983396996555843
Bi Np,0.9971949155703701
Bi O,0.9972504364517504
Bi Os,0.9985947333685139
Bi P,0.9981430260761622
Bi Pa,0.9963882711733117
Bi Pb,0.9990612244192373
Bi Pd,0.9984753091456284
Bi Pm,0.9944178823609139
Bi Pr,0.9984019047004381
Bi Pt,0.9985467892469705
Bi Pu,0.9976044931866088
B Ir,0.9969655369191763
Bi Rb,0.9984782352573152
Bi Re,0.9977741298923418
Bi Rh,0.9981700801251177
Bi Ru,0.9975752111757785
Bi S,0.997581969191451
Bi Sb,0.9974523911507048
Bi Sc,0.9983854605471715
Bi Se,0.9982214576780913
Bi Si,0.998570412593051
Bi Sm,0.9979148443801492
Bi Sn,0.9987417024702627
Bi Sr,0.9981282877115819
Bi Ta,0.9982066635851095
Bi Tb,0.9968100928585931
Bi Tc,0.9960370149176018
Bi Te,0.9980925499116995
Bi Th,0.9980134159766719
Bi Ti,0.999068785614255
Bi Tl,0.9983626551209164
Bi Tm,0.9975556661080631
Bi U,0.9972450899262894
Bi V,0.9981671496379505
Bi W,0.9970442102605629
Bi Y,0.9982209471287916
Bi Yb,0.9983562183454311
Bi Zn,0.9986520072459272
Bi Zr,0.9985243403892169
B K,0.9973357077824145
B La,0.9971350179699692
B Li,0.9979740738851862
B Lu,0.9963905543323782
B Mg,0.9982296551137009
B Mn,0.9971718467522828
B Mo,0.9978857286313418
B N,0.9989280695183382
B Na,0.9986071009294787
B Nb,0.9972659830161085
B Nd,0.9977491187067222
B Ni,0.9979658168405887
B Np,0.9964826146661286
B O,0.9980701453688935
B Os,0.9969155642079872
B P,0.9989032726361492
B Pa,0.9972462680631646
B Pb,0.9981236096699814
B Pd,0.9979277714662081
B Pm,0.9948731260013676
B Pr,0.9972884397855553
B Pt,0.997469905465402
B Pu,0.9972311935735898
B Rb,0.998469192770699
Br C,0.9977175947798869
Br Ca,0.9976486907330152
Br Cd,0.9968158149959508
Br Ce,0.9972747920903756
Br Cl,0.9992094110946684
Br Co,0.9965072346302628
Br Cr,0.9984273857720484
Br Cs,0.9976673980217607
Br Cu,0.9951759685151974
Br Dy,0.996524251154388
B Re,0.9975225299485881
Br Er,0.9978853886732677
Br Eu,0.9975033503297223
Br F,0.9990390958776026
Br Fe,0.9970974249897692
Br Ga,0.9985749935218733
Br Gd,0.9970104849254083
Br Ge,0.9981497152385226
Br H,0.997997638092022
B Rh,0.9975729078185362
Br Hf,0.9985615589063768
Br Hg,0.99778069051881
Br Ho,0.997292842598332
Br I,0.9963663095650963
Br In,0.9899445310938332
Br Ir,0.9973661281091913
Br K,0.9970011437871583
Br La,0.9972405247164211
Br Li,0.9984355360473243
Br Lu,0.9967517113220302
Br Mg,0.998373665581807
Br Mn,0.9975073708159359
Br Mo,0.9968526506557048
Br N,0.9983089287837356
Br Na,0.9987300154104962
Br Nb,0.9969601194988407
Br Nd,0.9981240437912594
Br Ni,0.9974585041805267
Br Np,0.9967652774581407
Br O,0.9981885002320579
Br Os,0.9979482229161372
Br P,0.9984570855607285
Br Pa,0.9962937005378374
Br Pb,0.9979139992182083
Br Pd,0.9972849008213981
Br Pm,0.9953024625975682
Br Pr,0.9982121550164613
Br Pt,0.9980391682094079
Br Pu,0.9973006097362536
Br Rb,0.9988392395724994
Br Re,0.997782017282043
Br Rh,0.997995926160663
Br Ru,0.9967770545572331
Br S,0.9987228069284365
Br Sb,0.9977011175865085
Br Sc,0.9976094056462055
Br Se,0.9983606794564462
Br Si,0.9978826055730586
Br Sm,0.9979476789195898
Br Sn,0.9979517517571903
Br Sr,0.9981997954149177
Br Ta,0.9964635776791948
Br Tb,0.996765500272779
Br Tc,0.9953570184948419
Br Te,0.9962939432497221
Br Th,0.9971596822637812
Br Ti,0.9980293543905042
Br Tl,0.9983283907345645
Br Tm,0.9970421896767001
Br U,0.9969983326050915
B Ru,0.9965440152994453
Br V,0.998107031863749
Br W,0.9977919103769501
Br Y,0.9976349634292629
Br Yb,0.9980156557552503
Br Zn,0.9980632254094401
Br Zr,0.9984131754541269
B S,0.998838066126316
B Sb,0.9980265374380556
B Sc,0.9975689508037054
B Se,0.9969566191433918
B Si,0.9986864316773365
B Sm,0.9977567772531486
B Sn,0.9966085838912263
B Sr,0.9977958499554026
B Ta,0.9977028514170264
B Tb,0.9968633930348768
B Tc,0.9958791709449331
B Te,0.9961990406681395
B Th,0.9967273038574826
B Ti,0.9984653975704472
B Tl,0.9974320052518879
B Tm,0.9972118408971905
B U,0.9977681861669574
B V,0.9988112391544534
B W,0.9981315439574199
B Y,0.9980577782234927
B Yb,0.998466946974105
B Zn,0.9971321210449436
B Zr,0.99800113882271
Ca Cd,0.9983958761258226
Ca Ce,0.9987243019090718
Ca Cl,0.9982520449244475
Ca Co,0.9980445156266459
Ca Cr,0.998698543758113
Ca Cs,0.9986795859976753
Ca Cu,0.9964862092600857
Ca Dy,0.9959953719551928
Ca Er,0.997660882413341
Ca Eu,0.9981238517616539
Ca F,0.9978334113531612
Ca Fe,0.9978307623765698
Ca Ga,0.9983294026381121
Ca Gd,0.9981923486799853
Ca Ge,0.9979762995395571
Ca H,0.9978270194535873
Ca Hf,0.9980692166873224
Ca Hg,0.9975928470962477
Ca Ho,0.9976605802196
Ca I,0.9965171250562204
Ca In,0.98991108030968
Ca Ir,0.9963732355690575
Ca K,0.9971185359173582
Ca La,0.9978949680587624
Ca Li,0.9976206687607855
Ca Lu,0.9979968112620299
Ca Mg,0.9989329476136314
Ca Mn,0.9983882074204143
Ca Mo,0.9983734586022235
Ca N,0.9977754218815647
Ca Na,0.9988451993800921
Ca Nb,0.9966275405693652
Ca Nd,0.998855022870673
Ca Ni,0.9990725057306252
Ca Np,0.9981664372494752
Ca O,0.9982668336436149
Ca Os,0.9980990680068045
Ca P,0.9988446027701549
Ca Pa,0.9979672941033281
Ca Pb,0.9989536156533816
Ca Pd,0.9986830560477207
Ca Pm,0.9948182330148718
Ca Pr,0.9979358856954185
Ca Pt,0.9979366364209317
Ca Pu,0.9985498615016218
Ca Rb,0.9984717495200248
Ca Re,0.9973411631783756
Ca Rh,0.9976314378375649
Ca Ru,0.9959552451705093
Ca S,0.9982460566262792
Ca Sb,0.9959444603360719
Ca Sc,0.9978994485220071
Ca Se,0.9970133284437559
Ca Si,0.9986767885788741
Ca Sm,0.998200240821408
Ca Sn,0.9980796902516311
Ca Sr,0.99821731544764
Ca Ta,0.997162051641817
Ca Tb,0.9972825820681559
Ca Tc,0.9956751552618828
Ca Te,0.996437242535077
Ca Th,0.9970305267389901
Ca Ti,0.9984808545717936
Ca Tl,0.9977177731711596
Ca Tm,0.997080541283771
Ca U,0.9974641378408395
Ca V,0.9984084090655883
Ca W,0.9978258732536979
Ca Y,0.9981598699863877
Ca Yb,0.9981480209292408
